hathi_id	shorttitle	author	person_id	inferreddate	imprintdate	oclc	full_name	given_name	last_name	gender
mdp.39015029393033	The deep North	Howe, Fanny	733	1988	1988	18412077	Fanny Howe	Fanny	Howe	female
mdp.39015053748102	Shell shaker	Howe, LeAnne	1370	2001	2001	47625414	Leanne Howe	Leanne	Howe	female
mdp.39015025359186	The sea-green horse; a collection of short stories	Howes, Barbara	217	1970	1970	50049	Barbara Howes	Barbara	Howes	female
mdp.39015008902705	The eye of the heart; short stories from Latin America. -	Howes, Barbara	217	1973	1973	757662	Barbara Howes	Barbara	Howes	female
mdp.39015016907779	Blue in Chicago	Howland, Bette	243	1978	1978	3223714	Bette Howland	Bette	Howland	female
uc1.b4446924	Things to come and go : three stories	Howland, Bette	243	1983	1983	8976168	Bette Howland	Bette	Howland	female
mdp.39015021860658	The fireman's fair	Humphreys, Josephine	1223	1991	1991	22661965	Josephine Humphreys	Josephine	Humphreys	female
mdp.39015050246571	Nowhere else on earth	Humphreys, Josephine	1223	2000	2000	43790561	Josephine Humphreys	Josephine	Humphreys	female
mdp.39015041294201	Round Rock : a novel	Huneven, Michelle	1649	1997	1997	36407749	Michelle Huneven	Michelle	Huneven	female
mdp.39015060005371	Jamesland	Huneven, Michelle	1649	2003	2003	51631324	Michelle Huneven	Michelle	Huneven	female
mdp.39015028792318	In the music library	Hunnicutt, Ellen	689	1987	1987	16087110	Ellen Hunnicutt	Ellen	Hunnicutt	female
mdp.39015062594018	Times like these : stories	Ingalls, Rachel	1858	2005	2005	61697732	Rachel Ingalls	Rachel	Ingalls	female
mdp.39015029157412	Be my guest : two novellas	Ingalls, Rachel	1858	1992	1992	25131264	Rachel Ingalls	Rachel	Ingalls	female
mdp.39015015492575	The end of tragedy : four novellas	Ingalls, Rachel	1858	1989	1989	17874981	Rachel Ingalls	Rachel	Ingalls	female
mdp.39015015233086	Mrs. Caliban	Ingalls, Rachel	1858	1988	1988	17490196	Rachel Ingalls	Rachel	Ingalls	female
mdp.39015014936176	Something to write home about	Ingalls, Rachel	1858	1988	1988	17546280	Rachel Ingalls	Rachel	Ingalls	female
uc1.b4950744	The man who was left behind, and other stories	Ingalls, Rachel	1858	1974	1974	969876	Rachel Ingalls	Rachel	Ingalls	female
mdp.39015010480666	Mediterranean cruise	Ingalls, Rachel	1858	1973	1973	722112	Rachel Ingalls	Rachel	Ingalls	female
uc1.b4950743	Binstead's safari	Ingalls, Rachel	1858	1983	1983	9948820	Rachel Ingalls	Rachel	Ingalls	female
mdp.39015047637866	On the island : new & selected stories	Jacobsen, Josephine	1224	1989	1989	18909451	Josephine Jacobsen	Josephine	Jacobsen	female
mdp.39015014289196	A walk with Raschid, and other stories	Jacobsen, Josephine	1224	1978	1978	3748296	Josephine Jacobsen	Josephine	Jacobsen	female
mdp.39015040665120	What goes without saying : collected stories of Josephine Jacobsen	Jacobsen, Josephine	1224	1996	1996	34772028	Josephine Jacobsen	Josephine	Jacobsen	female
uc1.$b103829	The question of Gregory	Janeway, Elizabeth	673	1949	1949	996747	Elizabeth Janeway	Elizabeth	Janeway	female
uc1.$b103835	Leaving home	Janeway, Elizabeth	673	1953	1953	1373879	Elizabeth Janeway	Elizabeth	Janeway	female
mdp.39015014138039	The third choice	Janeway, Elizabeth	673	1959	1959	445295	Elizabeth Janeway	Elizabeth	Janeway	female
mdp.39015014137916	Accident	Janeway, Elizabeth	673	1964	1964	1193364	Elizabeth Janeway	Elizabeth	Janeway	female
mdp.39015062086072	Mona in the promised land	Jen, Gish	819	1996	1996	33333852	Gish Jen	Gish	Jen	female
uc1.32106014903253	Who's Irish? and other stories	Jen, Gish	819	1999	1999	79168848	Gish Jen	Gish	Jen	female
mdp.39015021534204	Typical American	Jen, Gish	819	1991	1991	22489373	Gish Jen	Gish	Jen	female
mdp.39015060067314	The love wife	Jen, Gish	819	2004	2004	54081624	Gish Jen	Gish	Jen	female
inu.39000003119877	Esmond in India	Jhabvala, Ruth Prawer	2034	1958	1958	2055198	Ruth Prawer Jhabala	Ruth Prawer	Jhabvala	female
inu.39000003119877	Esmond in India	Jhabvala, Ruth Prawer	2034	1958	1958	2055198	Ruth Prawer Jhabala	Ruth Prawer	Jhabala	female
uc1.b3934485	The nature of passion	Jhabvala, Ruth Prawer	2034	1957	1957	369104	Ruth Prawer Jhabala	Ruth Prawer	Jhabvala	female
uc1.b3934485	The nature of passion	Jhabvala, Ruth Prawer	2034	1957	1957	369104	Ruth Prawer Jhabala	Ruth Prawer	Jhabala	female
pst.000017678797	Esmond in India	Jhabvala, Ruth Prawer	2034	1958	1990	20294314	Ruth Prawer Jhabala	Ruth Prawer	Jhabvala	female
pst.000017678797	Esmond in India	Jhabvala, Ruth Prawer	2034	1958	1990	20294314	Ruth Prawer Jhabala	Ruth Prawer	Jhabala	female
mdp.39015004726660	The nature of passion, a novel	Jhabvala, Ruth Prawer	2034	1957	1957	32556922	Ruth Prawer Jhabala	Ruth Prawer	Jhabvala	female
mdp.39015004726660	The nature of passion, a novel	Jhabvala, Ruth Prawer	2034	1957	1957	32556922	Ruth Prawer Jhabala	Ruth Prawer	Jhabala	female
uc1.b4091201	Amrita, a novel	Jhabvala, Ruth Prawer	2034	1956	1956	367431	Ruth Prawer Jhabala	Ruth Prawer	Jhabvala	female
uc1.b4091201	Amrita, a novel	Jhabvala, Ruth Prawer	2034	1956	1956	367431	Ruth Prawer Jhabala	Ruth Prawer	Jhabala	female
mdp.39015066058788	Esmond in India; a novel	Jhabvala, Ruth Prawer	2034	1958	1958	369096	Ruth Prawer Jhabala	Ruth Prawer	Jhabvala	female
mdp.39015066058788	Esmond in India; a novel	Jhabvala, Ruth Prawer	2034	1958	1958	369096	Ruth Prawer Jhabala	Ruth Prawer	Jhabala	female
inu.39000003576993	The householder	Jhabvala, Ruth Prawer	2034	1960	1960	1421805	Ruth Prawer Jhabala	Ruth Prawer	Jhabvala	female
inu.39000003576993	The householder	Jhabvala, Ruth Prawer	2034	1960	1960	1421805	Ruth Prawer Jhabala	Ruth Prawer	Jhabala	female
mdp.39015001618266	Like birds, like fishes, and other stories	Jhabvala, Ruth Prawer	2034	1963	1963	2128300	Ruth Prawer Jhabala	Ruth Prawer	Jhabvala	female
mdp.39015001618266	Like birds, like fishes, and other stories	Jhabvala, Ruth Prawer	2034	1963	1963	2128300	Ruth Prawer Jhabala	Ruth Prawer	Jhabala	female
pst.000017497640	Get ready for battle	Jhabvala, Ruth Prawer	2034	1962	1989	19127672	Ruth Prawer Jhabala	Ruth Prawer	Jhabvala	female
pst.000017497640	Get ready for battle	Jhabvala, Ruth Prawer	2034	1962	1989	19127672	Ruth Prawer Jhabala	Ruth Prawer	Jhabala	female
mdp.49015002297506	Shards of memory	Jhabvala, Ruth Prawer	2034	1995	1995	31709732	Ruth Prawer Jhabala	Ruth Prawer	Jhabvala	female
mdp.49015002297506	Shards of memory	Jhabvala, Ruth Prawer	2034	1995	1995	31709732	Ruth Prawer Jhabala	Ruth Prawer	Jhabala	female
inu.32000009850498	Get ready for battle	Jhabvala, Ruth Prawer	2034	1962	1962	2128296	Ruth Prawer Jhabala	Ruth Prawer	Jhabvala	female
inu.32000009850498	Get ready for battle	Jhabvala, Ruth Prawer	2034	1962	1962	2128296	Ruth Prawer Jhabala	Ruth Prawer	Jhabala	female
mdp.39015012302520	Three continents	Jhabvala, Ruth Prawer	2034	1987	1987	15519995	Ruth Prawer Jhabala	Ruth Prawer	Jhabvala	female
mdp.39015012302520	Three continents	Jhabvala, Ruth Prawer	2034	1987	1987	15519995	Ruth Prawer Jhabala	Ruth Prawer	Jhabala	female
mdp.39015011349902	Out of India : selected stories	Jhabvala, Ruth Prawer	2034	1986	1986	12811366	Ruth Prawer Jhabala	Ruth Prawer	Jhabvala	female
mdp.39015011349902	Out of India : selected stories	Jhabvala, Ruth Prawer	2034	1986	1986	12811366	Ruth Prawer Jhabala	Ruth Prawer	Jhabala	female
uc1.32106015457739	Amrita (or, To whom she will)	Jhabvala, Ruth Prawer	2034	1989	1989	18990282	Ruth Prawer Jhabala	Ruth Prawer	Jhabvala	female
uc1.32106015457739	Amrita (or, To whom she will)	Jhabvala, Ruth Prawer	2034	1989	1989	18990282	Ruth Prawer Jhabala	Ruth Prawer	Jhabala	female
inu.39000004012345	How I became a holy mother and other stories	Jhabvala, Ruth Prawer	2034	1981	1981	9419361	Ruth Prawer Jhabala	Ruth Prawer	Jhabvala	female
inu.39000004012345	How I became a holy mother and other stories	Jhabvala, Ruth Prawer	2034	1981	1981	9419361	Ruth Prawer Jhabala	Ruth Prawer	Jhabala	female
mdp.49015000718172	Heat and dust	Jhabvala, Ruth Prawer	2034	1977	1977	13191027	Ruth Prawer Jhabala	Ruth Prawer	Jhabvala	female
mdp.49015000718172	Heat and dust	Jhabvala, Ruth Prawer	2034	1977	1977	13191027	Ruth Prawer Jhabala	Ruth Prawer	Jhabala	female
uc1.b3435454	In search of love and beauty	Jhabvala, Ruth Prawer	2034	1983	1983	9110987	Ruth Prawer Jhabala	Ruth Prawer	Jhabvala	female
uc1.b3435454	In search of love and beauty	Jhabvala, Ruth Prawer	2034	1983	1983	9110987	Ruth Prawer Jhabala	Ruth Prawer	Jhabala	female
mdp.39015000235500	Heat and dust	Jhabvala, Ruth Prawer	2034	1976	1976	1857862	Ruth Prawer Jhabala	Ruth Prawer	Jhabvala	female
mdp.39015000235500	Heat and dust	Jhabvala, Ruth Prawer	2034	1976	1976	1857862	Ruth Prawer Jhabala	Ruth Prawer	Jhabala	female
mdp.39015004662840	A stronger climate; 9 stories	Jhabvala, Ruth Prawer	2034	1968	1968	437845	Ruth Prawer Jhabala	Ruth Prawer	Jhabvala	female
mdp.39015004662840	A stronger climate; 9 stories	Jhabvala, Ruth Prawer	2034	1968	1968	437845	Ruth Prawer Jhabala	Ruth Prawer	Jhabala	female
uc1.b4091202	A backward place	Jhabvala, Ruth Prawer	2034	1965	1965	1100407	Ruth Prawer Jhabala	Ruth Prawer	Jhabvala	female
uc1.b4091202	A backward place	Jhabvala, Ruth Prawer	2034	1965	1965	1100407	Ruth Prawer Jhabala	Ruth Prawer	Jhabala	female
mdp.39015046389634	A backward place	Jhabvala, Ruth Prawer	2034	1965	1965	1090867	Ruth Prawer Jhabala	Ruth Prawer	Jhabvala	female
mdp.39015046389634	A backward place	Jhabvala, Ruth Prawer	2034	1965	1965	1090867	Ruth Prawer Jhabala	Ruth Prawer	Jhabala	female
mdp.39015010934860	How I became a holy mother, and other stories	Jhabvala, Ruth Prawer	2034	1976	1976	2388006	Ruth Prawer Jhabala	Ruth Prawer	Jhabvala	female
mdp.39015010934860	How I became a holy mother, and other stories	Jhabvala, Ruth Prawer	2034	1976	1976	2388006	Ruth Prawer Jhabala	Ruth Prawer	Jhabala	female
mdp.39015029542001	Poet and dancer	Jhabvala, Ruth Prawer	2034	1993	1993	26129441	Ruth Prawer Jhabala	Ruth Prawer	Jhabvala	female
mdp.39015029542001	Poet and dancer	Jhabvala, Ruth Prawer	2034	1993	1993	26129441	Ruth Prawer Jhabala	Ruth Prawer	Jhabala	female
mdp.39015029528505	Natural opium : some travelers' tales	Johnson, Diane	577	1993	1993	27307349	Diane Johnson	Diane	Johnson	female
mdp.39015018908361	Health and happiness	Johnson, Diane	577	1990	1990	22335902	Diane Johnson	Diane	Johnson	female
mdp.39015040740063	Le divorce	Johnson, Diane	577	1997	1997	34984063	Diane Johnson	Diane	Johnson	female
pst.000032966312	Health and happiness	Johnson, Diane	577	1998	1998	38048668	Diane Johnson	Diane	Johnson	female
mdp.39015011697342	Persian nights	Johnson, Diane	577	1987	1987	14931106	Diane Johnson	Diane	Johnson	female
mdp.39015004168541	Lying low	Johnson, Diane	577	1978	1978	3844058	Diane Johnson	Diane	Johnson	female
mdp.39015014205317	The shadow knows	Johnson, Diane	577	1975	1975	2931276	Diane Johnson	Diane	Johnson	female
uc1.b4950751	The shadow knows	Johnson, Diane	577	1974	1974	940598	Diane Johnson	Diane	Johnson	female
mdp.39015008809694	Burning	Johnson, Diane	577	1971	1971	153706	Diane Johnson	Diane	Johnson	female
uc1.32106002175278	Loving hands at home	Johnson, Diane	577	1968	1968	441289	Diane Johnson	Diane	Johnson	female
mdp.39015048588142	Le mariage	Johnson, Diane	577	2000	2000	43050308	Diane Johnson	Diane	Johnson	female
pst.000032962970	Persian nights	Johnson, Diane	577	1998	1998	37546910	Diane Johnson	Diane	Johnson	female
mdp.39015060028076	L'affaire	Johnson, Diane	577	2003	2003	52509433	Diane Johnson	Diane	Johnson	female
pst.000029903801	Fanny :  being the true history of the adventures of Fanny Hackabout-Jones : a novel	Jong, Erica	707	1980	1980	6250823	Erica Jong	Erica	Jong	female
mdp.39015016992219	Any woman's blues	Jong, Erica	707	1990	1990	20452263	Erica Jong	Erica	Jong	female
mdp.39015012965920	Serenissima : a novel of Venice	Jong, Erica	707	1987	1987	15018051	Erica Jong	Erica	Jong	female
mdp.39015039078293	Inventing memory : a novel of mothers and daughters	Jong, Erica	707	1997	1997	36393397	Erica Jong	Erica	Jong	female
