htid	title_id	title	author	year	first_week	debut_rank	best_rank
uc1.b3796956	5719	THE LOVED AND ENVIED	Enid Bagnold	1951	1951-01-28	7	6
mdp.39015030848835	5719	THE LOVED AND ENVIED	Enid Bagnold	1951	1951-01-28	7	6
mdp.49015000910258	5719	THE LOVED AND ENVIED	Enid Bagnold	1951	1951-01-28	7	6
inu.30000009110721	5719	THE LOVED AND ENVIED	Enid Bagnold	1951	1951-01-28	7	6
mdp.49015001009845	5720	THE LOVED ONE	Evelyn Waugh	1948	1948-07-18	9	2
mdp.39076006766518	5720	THE LOVED ONE	Evelyn Waugh	1948	1948-07-18	9	2
mdp.39076002663594	5722	THE LOVELY BONES	Alice Sebold	2002	2002-07-14	6	1
mdp.39015009296081	5723	THE LOVER	Marguerite Duras	1985	1985-07-21	8	9
uc1.32106012686660	5723	THE LOVER	Marguerite Duras	1985	1985-07-21	8	9
mdp.39015027496796	5723	THE LOVER	Marguerite Duras	1985	1985-07-21	8	9
uc1.b4096953	5729	THE LUTE AND THE GLOVE	Katherine Wigmore Eyre	1955	1955-11-20	14	13
mdp.39015016443015	5729	THE LUTE AND THE GLOVE	Katherine Wigmore Eyre	1955	1955-11-20	14	13
uc1.$b105297	5730	THE LUTE PLAYER	Norah Lofts	1951	1951-12-30	1	16
mdp.39015014150885	5733	THE LYRE OF ORPHEUS	Robertson Davies	1989	1989-01-15	15	8
mdp.39015014320363	5733	THE LYRE OF ORPHEUS	Robertson Davies	1989	1989-01-15	15	8
uc1.b4410366	5733	THE LYRE OF ORPHEUS	Robertson Davies	1989	1989-01-15	15	8
mdp.39015077108028	5733	THE LYRE OF ORPHEUS	Robertson Davies	1989	1989-01-15	15	8
uc1.b4381470	5735	THE MAGIC LANTERN	Robert Carson	1952	1952-12-28	15	10
mdp.39015063936960	5741	THE MAGNIFICENT HOAX	E. Phillips Oppenheim	1936	1936-07-27	6	6
mdp.39015002253840	5742	THE MAGUS	John Fowles	1966	1966-02-20	5	10
uc1.32106006440819	5742	THE MAGUS	John Fowles	1966	1966-02-20	5	10
mdp.39015045627083	5742	THE MAGUS	John Fowles	1966	1966-02-20	5	10
mdp.39015058260913	5744	THE MAMMOTH HUNTERS	Jean M. Auel	1985	1985-11-24	2	1
mdp.39015052395905	5744	THE MAMMOTH HUNTERS	Jean M. Auel	1985	1985-11-24	2	1
uc1.b4451264	5745	THE MAN	Irving Wallace	1964	1964-10-04	8	2
mdp.39015004928373	5749	THE MAN FROM THE NORLANDS	John Buchan	1936	1936-08-24	7	7
uc1.b4411041	5750	THE MAN IN THE GRAY FLANNEL SUIT	Sloan Wilson	1955	1955-07-31	14	3
uc1.32106007687160	5750	THE MAN IN THE GRAY FLANNEL SUIT	Sloan Wilson	1955	1955-07-31	14	3
mdp.39015004725241	5750	THE MAN IN THE GRAY FLANNEL SUIT	Sloan Wilson	1955	1955-07-31	14	3
mdp.39015066062079	5750	THE MAN IN THE GRAY FLANNEL SUIT	Sloan Wilson	1955	1955-07-31	14	3
uc1.b3929731	5751	THE MAN ON A DONKEY	H.F.M. Prescott	1952	1952-10-26	11	11
mdp.39015013790301	5751	THE MAN ON A DONKEY	H.F.M. Prescott	1952	1952-10-26	11	11
pst.000006707149	5751	THE MAN ON A DONKEY	H.F.M. Prescott	1952	1952-10-26	11	11
mdp.39015002710526	5751	THE MAN ON A DONKEY	H.F.M. Prescott	1952	1952-10-26	11	11
mdp.39015030851144	5752	THE MAN WHO HAD EVERYTHING	Louis Bromfield	1935	1935-05-27	7	7
uc1.$b86141	5752	THE MAN WHO HAD EVERYTHING	Louis Bromfield	1935	1935-05-27	7	7
mdp.39015017659098	5756	THE MAN WITH THE GOLDEN ARM	Nelson Algren	1949	1949-10-02	5	7
uc1.32106006446816	5756	THE MAN WITH THE GOLDEN ARM	Nelson Algren	1949	1949-10-02	5	7
mdp.39015049545190	5756	THE MAN WITH THE GOLDEN ARM	Nelson Algren	1949	1949-10-02	5	7
uc1.32106014452145	5757	THE MAN WITH THE GOLDEN GUN	Ian Fleming	1965	1965-08-22	4	4
inu.30000107311882	5757	THE MAN WITH THE GOLDEN GUN	Ian Fleming	1965	1965-08-22	4	4
mdp.39015063936812	5758	THE MAN WITHOUT NERVES	E. Phillips Oppenheim	1934	1934-05-21	7	7
mdp.39015046344084	5760	THE MANCHURIAN CANDIDATE	Richard Condon	1959	1959-07-26	16	15
inu.30000100635840	5761	THE MANDARINS	Simone de Beauvoir	1956	1956-06-10	13	3
mdp.39015064984456	5762	THE MANNY	Holly Peterson	2007	2007-07-08	13	16
mdp.39015003343871	5763	THE MANSION	William Faulkner	1959	1959-11-29	16	10
mdp.39015003343913	5763	THE MANSION	William Faulkner	1959	1959-11-29	16	10
uc1.32106018338506	5765	THE MARCH	E. L. Doctorow	2005	2005-10-09	5	4
mdp.39015062564185	5765	THE MARCH	E. L. Doctorow	2005	2005-10-09	5	4
mdp.39015011716555	5772	THE MARTYRED	Richard E. Kim	1964	1964-03-15	4	5
uc1.b4376297	5772	THE MARTYRED	Richard E. Kim	1964	1964-03-15	4	5
mdp.39015058727077	5774	THE MASSACRE AT FALL CREEK	Jessamyn West	1975	1975-05-18	9	6
mdp.39015039923415	5776	THE MASTERHARPER OF PERN	Anne McCaffrey	1998	1998-02-01	15	13
mdp.39015040575493	5778	THE MATARESE COUNTDOWN	Robert Ludlum	1997	1997-11-02	9	3
uc1.32106019050415	5782	THE MAYTREES	Annie Dillard	2007	2007-08-19	14	15
mdp.39015041541015	5783	THE MAZE	Catherine Coulter	1997	1997-07-20	10	11
mdp.39015064760914	5786	THE MEPHISTO CLUB	Tess Gerritsen	2006	2006-10-01	8	3
mdp.39015060659045	5789	THE MERMAID CHAIR	Sue Monk Kidd	2005	2005-04-24	5	1
mdp.39076005052886	5791	THE MIDDLE AGE OF MRS. ELIOT	Angus Wilson	1959	1959-04-19	12	11
uc1.32106002022025	5791	THE MIDDLE AGE OF MRS. ELIOT	Angus Wilson	1959	1959-04-19	12	11
mdp.49015001011783	5791	THE MIDDLE AGE OF MRS. ELIOT	Angus Wilson	1959	1959-04-19	12	11
uc1.b4432346	5795	THE MIDWIFE	Gay Courter	1981	1981-04-26	6	14
mdp.39015053525062	5801	THE MINOTAUR	Stephen Coonts	1989	1989-10-15	8	7
mdp.39015047643500	5803	THE MIRACLE OF THE BELLS	Russell Janney	1946	1946-10-06	2	2
uc1.b3688003	5803	THE MIRACLE OF THE BELLS	Russell Janney	1946	1946-10-06	2	2
uc1.32106015694927	5811	THE MISTS OF AVALON	Marion Zimmer Bradley	1983	1983-02-20	8	7
pst.000046952134	5811	THE MISTS OF AVALON	Marion Zimmer Bradley	1983	1983-02-20	8	7
mdp.39015025031991	5813	THE MIXTURE AS BEFORE	W. Somerset Maugham	1940	1940-07-22	5	3
uc1.$b106204	5813	THE MIXTURE AS BEFORE	W. Somerset Maugham	1940	1940-07-22	5	3
yul.11854183_000_00	5813	THE MIXTURE AS BEFORE	W. Somerset Maugham	1940	1940-07-22	5	3
mdp.39015011562967	5816	THE MONEYMAN	Thomas B. Costain	1947	1947-08-03	2	1
uc1.b3400093	5816	THE MONEYMAN	Thomas B. Costain	1947	1947-08-03	2	1
mdp.39015005509784	5820	THE MOON IS DOWN	John Steinbeck	1942	1942-03-16	2	1
mdp.39015031308821	5820	THE MOON IS DOWN	John Steinbeck	1942	1942-03-16	2	1
mdp.39015031602066	5820	THE MOON IS DOWN	John Steinbeck	1942	1942-03-16	2	1
mdp.39015005294916	5820	THE MOON IS DOWN	John Steinbeck	1942	1942-03-16	2	1
mdp.39015050756801	5820	THE MOON IS DOWN	John Steinbeck	1942	1942-03-16	2	1
uc1.$b115512	5821	THE MOONFLOWER VINE	Jetta Carleton	1963	1963-02-24	10	5
mdp.49015001015479	5822	THE MOONSPINNERS	Mary Stewart	1963	1963-01-13	14	5
mdp.39015055445939	5823	THE MOOR'S LAST SIGH	Salman Rushdie	1996	1996-02-04	5	11
mdp.39015062113140	5823	THE MOOR'S LAST SIGH	Salman Rushdie	1996	1996-02-04	5	11
mdp.39015056504353	5823	THE MOOR'S LAST SIGH	Salman Rushdie	1996	1996-02-04	5	11
mdp.39015003930073	5824	THE MORNING IS NEAR US	Susan Glaspell	1940	1940-04-01	6	6
uc1.$b102617	5824	THE MORNING IS NEAR US	Susan Glaspell	1940	1940-04-01	6	6
uc1.$b86042	5825	THE MORTAL STORM	Phyllis Bottome	1938	1938-04-18	5	2
mdp.39015016414198	5825	THE MORTAL STORM	Phyllis Bottome	1938	1938-04-18	5	2
mdp.39015046831361	5826	THE MOSQUITO COAST	Paul Theroux	1982	1982-03-28	8	7
mdp.39015008332523	5826	THE MOSQUITO COAST	Paul Theroux	1982	1982-03-28	8	7
uc1.b3687408	5828	THE MOTH	James M. Cain	1948	1948-08-01	1	11
umn.31951001621452b	5828	THE MOTH	James M. Cain	1948	1948-08-01	1	11
uc1.b3727433	5832	THE MOUNTAIN ROAD	Theodore H. White	1958	1958-06-01	16	9
mdp.39015019391849	5832	THE MOUNTAIN ROAD	Theodore H. White	1958	1958-06-01	16	9
uc1.b4082324	5832	THE MOUNTAIN ROAD	Theodore H. White	1958	1958-06-01	16	9
mdp.39015030947033	5833	THE MUDLARK	Theodore Bonnet	1949	1949-09-04	5	6
uc1.$b86039	5833	THE MUDLARK	Theodore Bonnet	1949	1949-09-04	5	6
uc1.$b117343	5833	THE MUDLARK	Theodore Bonnet	1949	1949-09-04	5	6
mdp.39015055087681	5834	THE MULBERRY TREE	Jude Deveraux	2002	2002-07-14	4	8
mdp.39015055831062	5835	THE MURDER BOOK	Jonathan Kellerman	2002	2002-10-20	14	5
uc1.32106018624103	5838	THE MURDER ROOM	P. D. James	2003	2003-12-07	17	9
mdp.39015032352869	5840	THE MURDERERS	W. E. B. Griffin	1995	1995-01-29	10	14
mdp.39015032352869	5841	THE MURDERERS	W.E.B. Griffin	1995	1995-02-05	4	8
mdp.39015019813214	5844	THE MUSIC ROOM	Dennis McFarland	1990	1990-06-17	11	15
mdp.39015058018238	5845	THE MYSTERIES OF PITTSBURGH	Michael Chabon	1988	1988-05-01	12	12
pst.000033979311	5849	THE NAKED HEART	Jacqueline Briskin	1989	1989-05-21	4	12
uc1.$b56479	5850	THE NAKED RISK	Phyllis Gordon Demarest	1954	1954-02-28	16	16
wu.89085145860	5851	THE NAME OF THE ROSE	Umberto Eco	1983	1983-06-26	6	1
uc1.$b243464	5855	THE NARROW CORNER	W. Someset Maugham	1932	1932-11-21	2	2
mdp.39015005456671	5855	THE NARROW CORNER	W. Someset Maugham	1932	1932-11-21	2	2
mdp.39015030706413	5855	THE NARROW CORNER	W. Someset Maugham	1932	1932-11-21	2	2
mdp.49015000993973	5855	THE NARROW CORNER	W. Someset Maugham	1932	1932-11-21	2	2
pst.000032226942	5855	THE NARROW CORNER	W. Someset Maugham	1932	1932-11-21	2	2
mdp.39015010301193	5861	THE NAZARENE	Sholem Asch	1939	1939-10-30	4	1
mdp.39015024566450	5861	THE NAZARENE	Sholem Asch	1939	1939-10-30	4	1
uc1.b4368245	5861	THE NAZARENE	Sholem Asch	1939	1939-10-30	4	1
uc1.$b105622	5864	THE NEIGHBORS	Virginia Eggertsen Sorensen	1947	1947-09-07	6	15
uc1.$b56674	5866	THE NEUTRAL GROUND	Frank Hough	1941	1941-05-19	4	4
uc1.b3440800	5868	THE NEVERENDING STORY	Michael Ende	1983	1983-12-04	4	9
mdp.39015040128517	5868	THE NEVERENDING STORY	Michael Ende	1983	1983-12-04	4	9
mdp.39015004721406	5870	THE NEW CENTURIONS	Joseph Wambaugh	1971	1971-02-07	3	2
pst.000007001963	5870	THE NEW CENTURIONS	Joseph Wambaugh	1971	1971-02-07	3	2
mdp.39015041027213	5883	THE NIGHT CREW	John Sandford	1997	1997-04-27	13	4
mdp.39015031294666	5888	THE NIGHT OF THE GENERALS	Hans Kirst	1964	1964-04-05	5	9
mdp.39015014677606	5888	THE NIGHT OF THE GENERALS	Hans Kirst	1964	1964-04-05	5	9
mdp.39015000620933	5889	THE NIGHT OF THE HUNTER	Davis Grubb	1954	1954-03-14	13	5
uc1.b4094232	5889	THE NIGHT OF THE HUNTER	Davis Grubb	1954	1954-03-14	13	5
pst.000027644461	5889	THE NIGHT OF THE HUNTER	Davis Grubb	1954	1954-03-14	13	5
mdp.39015000620925	5889	THE NIGHT OF THE HUNTER	Davis Grubb	1954	1954-03-14	13	5
inu.30000064292125	5889	THE NIGHT OF THE HUNTER	Davis Grubb	1954	1954-03-14	13	5
pst.000049619188	5896	THE NINJA	Eric Van Lustbader	1980	1980-05-11	3	4
mdp.39015007058152	5897	THE NINTH WAVE	Eugene Burdick	1956	1956-06-24	16	8
uc1.b3834596	5902	THE NORTHERN LIGHT	A.J. Cronin	1958	1958-06-15	12	5
uc1.$b106414	5905	THE NUMBERED ACCOUNT	Ann Bridge	1960	1960-08-28	1	16
mdp.39015031311700	5907	THE NUTMEG TREE	Margery Sharp	1937	1937-09-20	8	4
uc1.b3740627	5908	THE NYLON PIRATES	Nicholas Monsarrat	1960	1960-11-06	16	10
mdp.39015054152833	5909	THE OATH	John Lescroart	2002	2002-02-03	7	11
mdp.39015043787996	5914	THE ODESSA FILE	Frederick Forsyth	1972	1972-11-05	9	1
mdp.39015009280705	5915	THE OFF-ISLANDERS	Nathaniel Benchley	1961	1961-08-27	16	13
uc1.b3394540	5915	THE OFF-ISLANDERS	Nathaniel Benchley	1961	1961-08-27	16	13
mdp.39015013972800	5917	THE OLD BANK HOUSE	Angela Thirkell	1949	1949-08-28	5	13
inu.32000002543157	5917	THE OLD BANK HOUSE	Angela Thirkell	1949	1949-08-28	5	13
uc1.32106015264317	5917	THE OLD BANK HOUSE	Angela Thirkell	1949	1949-08-28	5	13
uc1.32106013282550	5921	THE OLD GRINGO	Carlos Fuentes	1985	1985-12-15	2	14
mdp.39015004802834	5922	THE OLD MAN AND THE SEA	Ernest Hemingway	1952	1952-09-14	13	3
pst.000018193879	5922	THE OLD MAN AND THE SEA	Ernest Hemingway	1952	1952-09-14	13	3
mdp.39015049501375	5922	THE OLD MAN AND THE SEA	Ernest Hemingway	1952	1952-09-14	13	3
uc1.32106010138839	5922	THE OLD MAN AND THE SEA	Ernest Hemingway	1952	1952-09-14	13	3
pst.000018863079	5922	THE OLD MAN AND THE SEA	Ernest Hemingway	1952	1952-09-14	13	3
mdp.39015034261514	5922	THE OLD MAN AND THE SEA	Ernest Hemingway	1952	1952-09-14	13	3
pst.000043487592	5922	THE OLD MAN AND THE SEA	Ernest Hemingway	1952	1952-09-14	13	3
mdp.39076002563976	5922	THE OLD MAN AND THE SEA	Ernest Hemingway	1952	1952-09-14	13	3
mdp.39015008526702	5923	THE OLD NEIGHBORHOOD	Avery Corman	1980	1980-11-09	5	14
uc1.b4432336	5923	THE OLD NEIGHBORHOOD	Avery Corman	1980	1980-11-09	5	14
mdp.39015063281201	5926	THE OLD WINE SHADES	Martha Grimes	2006	2006-03-12	6	8
pst.000055775182	5928	THE ONCE AND FUTURE KING	Terence Hanbury White	1958	1958-09-14	15	9
pst.000061659421	5928	THE ONCE AND FUTURE KING	Terence Hanbury White	1958	1958-09-14	15	9
mdp.39015066731327	5928	THE ONCE AND FUTURE KING	Terence Hanbury White	1958	1958-09-14	15	9
uc1.b4439246	5930	THE ONE TREE	Stephen R. Donaldson	1982	1982-05-02	9	2
mdp.39015046435544	5933	THE OPPERMANNS	Lion Feuchtwanger	1934	1934-03-26	5	1
inu.30000053298869	5933	THE OPPERMANNS	Lion Feuchtwanger	1934	1934-03-26	5	1
uc1.b4084642	5933	THE OPPERMANNS	Lion Feuchtwanger	1934	1934-03-26	5	1
mdp.39015003636084	5934	THE OPTIMIST'S DAUGHTER	Eudora Welty	1972	1972-06-25	10	7
uc1.32106014098278	5934	THE OPTIMIST'S DAUGHTER	Eudora Welty	1972	1972-06-25	10	7
inu.30000081733879	5934	THE OPTIMIST'S DAUGHTER	Eudora Welty	1972	1972-06-25	10	7
mdp.39015074299036	5937	THE ORC KING	R. A. Salvatore	2007	2007-10-14	9	7
uc1.b4446941	5939	THE ORDWAYS	William Humphrey	1965	1965-03-07	2	7
mdp.39015014138666	5939	THE ORDWAYS	William Humphrey	1965	1965-03-07	2	7
mdp.39015021494060	5942	THE OTHER	Thomas Tryon	1971	1971-06-20	13	2
uc1.b4975814	5942	THE OTHER	Thomas Tryon	1971	1971-06-20	13	2
mdp.39015066113021	5949	THE OTHER WOMAN	Eric Jerome Dickey	2003	2003-06-01	3	10
mdp.39015008398433	5953	THE OUTSIDER	Howard Fast	1984	1984-09-16	8	11
uc1.32106002158183	5954	THE OUTSIDER	Richard A. Wright	1953	1953-04-12	16	15
mdp.39015062066389	5954	THE OUTSIDER	Richard A. Wright	1953	1953-04-12	16	15
mdp.39015030846524	5956	THE OUTWARD ROOM	Millen Brand	1937	1937-05-10	8	1
uc1.b3687366	5956	THE OUTWARD ROOM	Millen Brand	1937	1937-05-10	8	1
mdp.39015061148428	5961	THE PAID COMPANION	Amanda Quick	2004	2004-05-23	2	11
mdp.39015056157731	5963	THE PALACE	Paul Erdman	1988	1988-03-13	11	15
mdp.39015033329304	5968	THE PAPERBOY	Pete Dexter	1995	1995-02-19	10	14
uc1.$b101858	5969	THE PARADINE CASE	Robert Hichens	1933	1933-09-04	3	3
mdp.39015060437889	5969	THE PARADINE CASE	Robert Hichens	1933	1933-09-04	3	3
mdp.39015020052372	5969	THE PARADINE CASE	Robert Hichens	1933	1933-09-04	3	3
pst.000006678272	5969	THE PARADINE CASE	Robert Hichens	1933	1933-09-04	3	3
pst.000045463235	5976	THE PARTNER	John Grisham	1997	1997-03-16	13	1
mdp.39015046835560	5976	THE PARTNER	John Grisham	1997	1997-03-16	13	1
pst.000059011606	5976	THE PARTNER	John Grisham	1997	1997-03-16	13	1
pst.000060646187	5976	THE PARTNER	John Grisham	1997	1997-03-16	13	1
mdp.39015010861741	5977	THE PARTNERS	Louis Auchincloss	1974	1974-03-24	8	5
mdp.39015031305504	5980	THE PASSIONATE JOURNEY	Irving Stone	1949	1949-10-16	5	9
mdp.39015047865194	5983	THE PATIENT	Michael Palmer	2000	2000-04-30	4	9
pst.000055329347	5983	THE PATIENT	Michael Palmer	2000	2000-04-30	4	9
mdp.39015031213922	5984	THE PATRIOT	Pearl S. Buck	1939	1939-03-20	2	2
mdp.39015001136806	5984	THE PATRIOT	Pearl S. Buck	1939	1939-03-20	2	2
pst.000005462346	5984	THE PATRIOT	Pearl S. Buck	1939	1939-03-20	2	2
uc1.b3727630	5987	THE PEACEMAKERS	Marquis William Childs	1961	1961-11-12	16	13
uc1.$b87363	5987	THE PEACEMAKERS	Marquis William Childs	1961	1961-11-12	16	13
mdp.39015008631494	5989	THE PEACOCK SHEDS HIS TAIL	Alice Tisdale Hobart	1945	1945-10-07	10	4
mdp.39015031236089	5989	THE PEACOCK SHEDS HIS TAIL	Alice Tisdale Hobart	1945	1945-10-07	10	4
uc1.32106015521450	5990	THE PEARL	John Steinbeck	1947	1947-12-21	6	11
uc1.32106009051852	5990	THE PEARL	John Steinbeck	1947	1947-12-21	6	11
mdp.39015054406874	5990	THE PEARL	John Steinbeck	1947	1947-12-21	6	11
pst.000031937337	5990	THE PEARL	John Steinbeck	1947	1947-12-21	6	11
mdp.39015029244657	5993	THE PELICAN BRIEF	John Grisham	1992	1992-03-15	13	1
mdp.39015004704618	6002	THE PERSIAN BOY	Mary Renault	1972	1972-11-19	1	4
inu.30000007069515	6002	THE PERSIAN BOY	Mary Renault	1972	1972-11-19	1	4
mdp.39015002710195	6005	THE PHILADELPHIAN	Richard Powell	1957	1957-01-20	14	3
mdp.39015024637194	6008	THE PICNIC AT SAKKARA	P.H. Newby	1955	1955-09-25	16	16
mdp.39015063551991	6008	THE PICNIC AT SAKKARA	P.H. Newby	1955	1955-09-25	16	16
uc1.$b244089	6008	THE PICNIC AT SAKKARA	P.H. Newby	1955	1955-09-25	16	16
pst.000051406523	6011	THE PILLARS OF THE EARTH	Ken Follett	1989	1989-09-17	9	2
pst.000064184616	6011	THE PILLARS OF THE EARTH	Ken Follett	1989	1989-09-17	9	2
uc1.$b105951	6013	THE PINK HOUSE	Nelia Gardner White	1950	1950-03-19	4	10
mdp.39015059420391	6013	THE PINK HOUSE	Nelia Gardner White	1950	1950-03-19	4	10
mdp.39015008098132	6017	THE PLAGUE	Albert Camus	1948	1948-08-22	1	8
uc1.32106019547600	6017	THE PLAGUE	Albert Camus	1948	1948-08-22	1	8
wu.89059120907	6017	THE PLAGUE	Albert Camus	1948	1948-08-22	1	8
mdp.49015003046803	6017	THE PLAGUE	Albert Camus	1948	1948-08-22	1	8
mdp.39015009012777	6018	THE PLAGUE DOGS	Richard Adams	1978	1978-04-02	6	7
pst.000032254020	6018	THE PLAGUE DOGS	Richard Adams	1978	1978-04-02	6	7
mdp.39015056245577	6019	THE PLAINS OF PASSAGE	Jean M. Auel	1990	1990-10-21	12	1
mdp.39015052395897	6019	THE PLAINS OF PASSAGE	Jean M. Auel	1990	1990-10-21	12	1
uc1.$b103960	6020	THE PLANTATION	Ovid Williams Pierce	1953	1953-03-22	16	16
mdp.39015060008656	6021	THE PLEASURE OF MY COMPANY	Steve Martin	2003	2003-10-19	8	7
mdp.39015030728003	6025	THE PLUM TREE	Mary Ellen Chase	1949	1949-12-25	5	14
uc1.$b323561	6025	THE PLUM TREE	Mary Ellen Chase	1949	1949-12-25	5	14
uc1.32106018651791	6027	THE POE SHADOW	Matthew Pearl	2006	2006-06-11	15	15
mdp.39015005638575	6030	THE PONDER HEART	Eudora Welty	1954	1954-02-28	15	15
mdp.39015000607195	6030	THE PONDER HEART	Eudora Welty	1954	1954-02-28	15	15
mdp.39015010751546	6030	THE PONDER HEART	Eudora Welty	1954	1954-02-28	15	15
uc1.b4086444	6031	THE POORHOUSE FAIR	John Updike	1959	1959-02-08	15	14
mdp.39015005342616	6031	THE POORHOUSE FAIR	John Updike	1959	1959-02-08	15	14
mdp.39015005088532	6031	THE POORHOUSE FAIR	John Updike	1959	1959-02-08	15	14
uc1.b4089201	6032	THE PORTUGUESE ESCAPE	Ann Bridge	1958	1958-08-10	1	9
mdp.39015000596919	6032	THE PORTUGUESE ESCAPE	Ann Bridge	1958	1958-08-10	1	9
uc1.32106002109541	6033	THE POSEIDON ADVENTURE	Paul Gallico	1969	1969-09-28	13	10
mdp.39015066842876	6034	THE POST-BIRTHDAY WORLD	Lionel Shriver	2007	2007-04-01	1	12
inu.30000007045739	6036	THE POSTMAN ALWAYS RINGS TWICE	James M. Cain	1934	1934-02-26	6	2
uc1.32106006269150	6036	THE POSTMAN ALWAYS RINGS TWICE	James M. Cain	1934	1934-02-26	6	2
mdp.39015000207665	6036	THE POSTMAN ALWAYS RINGS TWICE	James M. Cain	1934	1934-02-26	6	2
mdp.39015060024182	6036	THE POSTMAN ALWAYS RINGS TWICE	James M. Cain	1934	1934-02-26	6	2
mdp.39015008865852	6041	THE PRAISE SINGER	Mary Renault	1979	1979-01-07	6	12
uc1.b3727080	6045	THE PRESIDENT'S LADY	Irving Stone	1951	1951-10-14	16	3
mdp.49015001019935	6045	THE PRESIDENT'S LADY	Irving Stone	1951	1951-10-14	16	3
uc1.b3467565	6045	THE PRESIDENT'S LADY	Irving Stone	1951	1951-10-14	16	3
uc1.b4361968	6046	THE PRESIDENT'S PLANE IS MISSING	Robert J. Serling	1967	1967-11-26	13	6
uc1.$b404145	6048	THE PRETENDERS	Gladys Rockmore Davis	1969	1969-07-20	5	4
mdp.39015058229876	6053	THE PRINCES OF IRELAND	Edward Rutherfurd	2004	2004-03-21	13	8
mdp.39015056679643	6059	THE PROBABLE FUTURE	Alice Hoffman	2003	2003-07-13	8	15
uc1.$b101670	6062	THE PRODIGAL HEART	Susan Ertz	1950	1950-10-15	2	15
uc1.b3711262	6063	THE PRODIGAL PARENTS	Sinclair Lewis	1938	1938-01-31	2	1
mdp.39015008171335	6063	THE PRODIGAL PARENTS	Sinclair Lewis	1938	1938-01-31	2	1
mdp.39015048886983	6063	THE PRODIGAL PARENTS	Sinclair Lewis	1938	1938-01-31	2	1
uc1.b4091321	6063	THE PRODIGAL PARENTS	Sinclair Lewis	1938	1938-01-31	2	1
mdp.39015051150095	6064	THE PRODIGAL WOMEN	Nancy Hale	1942	1942-10-12	2	1
uc1.b4095402	6064	THE PRODIGAL WOMEN	Nancy Hale	1942	1942-10-12	2	1
uc1.b3688218	6064	THE PRODIGAL WOMEN	Nancy Hale	1942	1942-10-12	2	1
inu.30000035403876	6066	THE PROFESSOR OF DESIRE	Phillip Roth	1977	1977-11-20	6	15
uc1.32106005853186	6068	THE PROMISE	Chaim Potok	1969	1969-10-05	4	7
mdp.39015037454181	6070	THE PROMISE OF JOY	Allen Drury	1975	1975-03-30	8	3
mdp.39015065133673	6071	THE PROPHET	Sholem Asch	1955	1955-12-04	12	12
uc1.b4368246	6071	THE PROPHET	Sholem Asch	1955	1955-12-04	12	12
mdp.39015046825496	6073	THE PUBLIC BURNING	Robert Coover	1977	1977-10-02	1	15
mdp.39015028747213	6076	THE PURPLE PLAIN	H.E. Bates	1948	1948-01-18	3	12
uc1.$b322958	6076	THE PURPLE PLAIN	H.E. Bates	1948	1948-01-18	3	12
mdp.39015073983028	6077	THE PURRFECT MURDER	Rita Mae Brown and Sneaky Pie Brown	2008	2008-02-17	6	16
uc1.b4091267	6080	THE PURSUIT OF LOVE	Nancy Mitford	1946	1946-07-07	7	8
pst.000004169291	6080	THE PURSUIT OF LOVE	Nancy Mitford	1946	1946-07-07	7	8
mdp.39015001796542	6080	THE PURSUIT OF LOVE	Nancy Mitford	1946	1946-07-07	7	8
mdp.39015011213959	6080	THE PURSUIT OF LOVE	Nancy Mitford	1946	1946-07-07	7	8
mdp.39015030038957	6081	THE QUARRY	Mildred Walker	1947	1947-03-09	7	11
mdp.39015059771165	6081	THE QUARRY	Mildred Walker	1947	1947-03-09	7	11
uc1.$b63868	6081	THE QUARRY	Mildred Walker	1947	1947-03-09	7	11
uc1.32106015865600	6083	THE QUEEN OF THE DAMNED	Anne Rice	1988	1988-10-23	5	1
inu.30000007177714	6088	THE QUIET AMERICAN	Graham Greene	1956	1956-03-25	16	4
uc1.32106005782880	6088	THE QUIET AMERICAN	Graham Greene	1956	1956-03-25	16	4
pst.000045449451	6088	THE QUIET AMERICAN	Graham Greene	1956	1956-03-25	16	4
mdp.39015040093448	6088	THE QUIET AMERICAN	Graham Greene	1956	1956-03-25	16	4
pst.000024240635	6088	THE QUIET AMERICAN	Graham Greene	1956	1956-03-25	16	4
mdp.39015003449694	6088	THE QUIET AMERICAN	Graham Greene	1956	1956-03-25	16	4
mdp.39015004668896	6088	THE QUIET AMERICAN	Graham Greene	1956	1956-03-25	16	4
mdp.39015004669381	6088	THE QUIET AMERICAN	Graham Greene	1956	1956-03-25	16	4
mdp.39015004669233	6088	THE QUIET AMERICAN	Graham Greene	1956	1956-03-25	16	4
pst.000020909192	6088	THE QUIET AMERICAN	Graham Greene	1956	1956-03-25	16	4
mdp.49015003205128	6088	THE QUIET AMERICAN	Graham Greene	1956	1956-03-25	16	4
mdp.39015003687723	6090	THE RABBI	Noah Gordon	1965	1965-08-29	15	7
mdp.39015005001121	6095	THE RAINBOW AND THE ROSE	Nevil Shute	1958	1958-11-16	11	10
uc1.$b106292	6095	THE RAINBOW AND THE ROSE	Nevil Shute	1958	1958-11-16	11	10
mdp.39015030851094	6097	THE RAINS CAME	Louis Bromfield	1937	1937-11-01	4	3
mdp.39015042086333	6097	THE RAINS CAME	Louis Bromfield	1937	1937-11-01	4	3
uc1.b4089393	6097	THE RAINS CAME	Louis Bromfield	1937	1937-11-01	4	3
